lead_id,marketplace_id,marketplace_car_id,used_dealer_company_id,dealer_id,car_brand,car_model,car_variant,car_engine,car_year,car_transmission,reserveprice
945601,141292,298366,3975,4083,toyota,kijang innova,v,2,2016,Auto,189000000
942141,141296,298653,4276,4384,toyota,kijang innova,g,2,2005,Manual,70000000
944330,141285,296727,5378,5486,toyota,avanza,g,1.3,2016,Manual,113000000
931454,141261,292013,4797,4905,toyota,rush,g,1.5,2015,Auto,129000000
944223,141288,297334,5073,5181,toyota,avanza,e,1.3,2017,Manual,110000000
938690,141272,293972,3590,3698,toyota,voxy,no variant,2,2020,Auto,385000000
949007,141299,299344,4356,4464,honda,hr-v,mugen prestige,1.8,2016,Auto,250000000
949964,141301,299870,5172,5280,toyota,vellfire,z,2.4,2011,Auto,200000000
948478,141296,298593,4531,4639,mercedes-benz,e,280,3,2012,Auto,500000000
940548,141277,295146,4550,4658,toyota,avanza,g,1.3,2009,Manual,89500000
942124,141282,296059,5215,5264,toyota,rush,s trd sportivo,1.5,2018,Auto,135000000
935196,141267,292871,4259,4367,suzuki,x-over,no variant,1.5,2008,Auto,50000000
940027,141292,298354,4605,4713,toyota,kijang innova,g,2,2015,Auto,130000000
949964,141301,299873,4279,4387,toyota,vellfire,no variant,2.4,2011,Auto,200000000
943999,141291,298116,4251,4359,toyota,avanza,e,1.3,2013,Auto,82500000
936067,141273,294209,5192,5300,daihatsu,xenia,r sporty,1.3,2016,Manual,120000000
808872,141263,292231,4394,4502,toyota,fortuner,vrz trd,2.4,2016,Auto,305000000
871465,141270,293591,4678,4786,toyota,nav1,v lux,2,2008,Auto,85000000
931163,141259,291541,4351,4459,toyota,voxy,no variant,2,2017,Auto,320000000
932615,141264,292467,3362,3456,toyota,fortuner,vrz 4x4,2.4,2018,Auto,390000000
942161,141290,297926,5239,5347,toyota,kijang innova,g,2,2021,Manual,250000000
947020,141296,298773,3738,3846,bmw,3,18i,2,2003,Auto,60000000
947332,141301,299896,5593,5701,mitsubishi,pajero sport,dakar 4x2,2.4,2021,Auto,525000000
933322,141263,292324,4329,4437,mercedes-benz,ml,300,3,2010,Auto,200000000
927606,141259,291390,3248,3340,mitsubishi,triton,dc gls 4x4,2.4,2019,Manual,285000000
938011,141272,294029,621,619,daihatsu,terios,tx,1.5,2010,Auto,81000000
938608,141274,294529,5081,5189,toyota,corolla altis,g,1.8,2012,Auto,97500000
942674,141289,297643,4329,4437,toyota,kijang innova,q-n140,2,2016,Manual,200000000
949639,141298,299126,4279,4387,toyota,vellfire,no variant,2.4,2010,Auto,200000000
947339,141299,299505,5205,5313,hyundai,tucson,gls,2,2011,Auto,100000000
924790,141264,292606,4276,4384,honda,jazz,rs,1.5,2013,Auto,98000000
945552,141289,297526,5579,5687,bmw,x3,xdrive20i (ckd),2,2016,Auto,400000000
942090,141281,295842,5336,5444,toyota,yaris,s trd heykers,1.5,2019,Auto,160000000
926723,141249,289227,5003,5111,toyota,kijang innova,g,2,2012,Auto,130000000
928236,141278,294599,3738,3846,toyota,kijang innova,g,2,2013,Auto,118500000
931454,141261,292013,1865,1914,toyota,hilux,double cabin g 4x4,2.5,2011,Manual,110000000
945785,141296,298775,2625,2698,suzuki,grand vitara,jlx,2,2002,Manual,30000000
234755,141253,289822,4692,4800,honda,accord,vti-l,2.4,2009,Auto,107000000
944092,141285,296699,5033,5141,nissan,x-trail,st autech,2.5,2009,Auto,57000000
943532,141292,298284,5222,5330,nissan,grand livina,xv,1.5,2014,Auto,102000000
928236,141256,290681,4548,4656,toyota,kijang innova,g lux,2,2013,Auto,118500000
944240,141285,296705,4319,4427,mitsubishi,xpander,sport,1.5,2018,Auto,189500000
903610,141258,291187,431,417,honda,brio,satya e,1.2,2017,Auto,98000000
937780,141281,295746,3374,3468,mercedes-benz,c,240 elegance,2.6,2002,Auto,40000000
930327,141276,294945,4351,4459,suzuki,ertiga,gx,1.4,2013,Auto,80000000
945554,141289,297696,4277,4385,daihatsu,terios,tx,1.5,2013,Manual,100000000
938896,141274,293929,2855,2934,suzuki,karimun,gl,1,2017,Manual,50000000
929298,141255,290442,4548,4656,suzuki,ertiga,gl,1.5,2019,Manual,109000000
945750,141289,297556,1068,1095,honda,city,e,1.5,2014,Auto,120000000
935365,141268,293113,4284,4392,mazda,8,no variant,2.3,2012,Auto,120000000
948903,141298,299286,5457,5565,honda,brio,s,1.2,2014,Auto,89000000
942175,141282,296011,4259,4367,honda,br-v,prestige,1.5,2016,Auto,126000000
927600,141250,289325,5628,5736,suzuki,ertiga,gx,1.4,2018,Manual,125000000
945639,141291,298119,1865,1914,mitsubishi,xpander,ultimate,1.5,2019,Auto,200000000
928139,141251,289588,4795,4903,honda,cr-v,turbo prestige,1.5,2018,Auto,395000000
947550,141296,298781,4591,4699,mitsubishi,pajero sport,exceed,2.5,2015,Auto,265000000
938044,141277,295156,5367,5475,toyota,avanza,g,1.3,2020,Manual,120000000
928390,141255,290403,4356,4464,honda,brio,rs,1.2,2017,Auto,99500000
937152,141271,293793,3597,3705,isuzu,panther,ls,2.5,2017,Manual,200000000
939594,141275,294672,4279,4387,toyota,kijang innova,v,2,2020,Auto,280000000
932546,141269,293320,4709,4817,toyota,avanza,e,1.3,2015,Manual,88500000
930548,141265,292669,5660,5748,suzuki,ertiga,gx,1.4,2013,Manual,50000000
927707,141261,291965,4344,4452,honda,hr-v,e,1.5,2017,Auto,209000000
946849,141292,298339,4310,4418,mazda,biante,skyactiv,2,2017,Auto,200000000
943124,141283,296154,4519,4627,toyota,agya,g trd,1,2015,Manual,50000000
942503,141281,295849,3362,3456,toyota,corolla altis,v,1.8,2014,Auto,100000000
938864,141273,294228,4591,4699,honda,cr-v,turbo prestige,1.5,2019,Auto,405000000
926589,141278,295206,2991,3073,mercedes-benz,e,280,3,2012,Auto,250000000
937001,141269,293236,4312,4420,toyota,sienta,g,1.5,2018,Auto,190000000
942021,141283,296165,5628,5736,toyota,avanza,g,1.3,2019,Manual,89500000
933322,141263,292324,4276,4384,mercedes-benz,e,280,3,2010,Auto,200000000
937907,141273,294245,5192,5300,nissan,juke,rx,1.5,2012,Auto,89000000
934619,141271,293819,5628,5736,toyota,calya,g,1.2,2017,Auto,97500000
926809,141247,288678,3605,3713,toyota,limo,no variant,1.5,2013,Manual,55000000
940548,141277,295146,4150,4878,toyota,avanza,g,1.3,2002,Manual,75000000
925197,141249,289140,5628,5736,toyota,calya,e,1.2,2018,Auto,99000000
941098,141286,296804,1101,1149,toyota,corolla,no variant,1.6,1995,Manual,27000000
934356,141275,295091,5628,5736,toyota,camry,hybrid,2.5,2012,Auto,140000000
927308,141249,289175,5163,5669,toyota,avanza,e,1.3,2013,Manual,69000000
932009,141259,291270,4992,5100,toyota,kijang innova,g,2,2020,Auto,280000000
935160,141265,292684,4695,4803,chevrolet,trax,turbo ltz,1.4,2017,Auto,150000000
944614,141286,296794,4344,4452,toyota,c-hr,single tone,1.8,2019,Auto,300000000
945851,141297,298880,728,741,mercedes-benz,e,300,2,2017,Auto,900000000
945591,141301,299785,4471,4579,nissan,grand livina,highway star,1.5,2009,Auto,30000000
937697,141270,293588,4394,4502,toyota,fortuner,vrz 4x4,2.4,2017,Auto,370000000
943577,141300,299664,5153,5261,mercedes-benz,cla,200,1.6,2014,Auto,390000000
932546,141282,295606,4306,4414,toyota,avanza,g,1.3,2015,Manual,88500000
927035,141260,291743,4471,4579,honda,civic,no variant,1.8,2012,Auto,129000000
944803,141285,296607,2625,2698,toyota,dyna,110 st,4,2011,Manual,70000000
938031,141282,295998,3419,3517,mitsubishi,eclipse cross,no variant,1.5,2019,Auto,290000000
947701,141298,299272,4279,4387,bmw,3,20i e90 (ckd),2,2010,Auto,99000000
938964,141275,294649,4531,4639,mercedes-benz,c,200 (ckd),2,2018,Auto,700000000
950272,141300,299666,4471,4579,mercedes-benz,b,200 urban,1.6,2014,Auto,170000000
925653,141249,289177,5239,5347,toyota,voxy,no variant,2,2019,Auto,389000000
940007,141279,295434,4471,4579,toyota,yaris,e,1.5,2015,Auto,156000000
921141,141277,295111,1098,1145,mitsubishi,xpander,exceed,1.5,2017,Auto,261000000
937780,141281,295612,4692,4800,mercedes-benz,c,240 elegance,2.6,2002,Auto,40000000
931454,141261,292013,1068,1095,toyota,hilux,double cabin g 4x4,2.5,2011,Manual,110000000
935425,141265,292817,3855,3963,mazda,2,v,1.5,2011,Auto,50000000
938924,141276,294872,4351,4459,mercedes-benz,c,200 cgi (ckd),1.8,2014,Auto,300000000
939503,141281,295603,1865,1914,toyota,kijang innova,reborn g,2,2010,Manual,85000000
949029,141298,299215,4611,4719,hyundai,panther,grand touring,2.5,2018,Auto,199000000
941914,141281,295761,3844,3952,honda,brio,rs,1.2,2017,Auto,140000000
935733,141267,292978,4226,4334,daihatsu,terios,i,1.5,2016,Manual,115000000
950298,141299,299363,4226,4334,suzuki,ertiga,gl,1.4,2013,Manual,75000000
923913,141249,289144,4248,4356,honda,jazz,rs,1.5,2017,Auto,200000000
944827,141290,297817,4464,4572,daihatsu,terios,x,1.5,2020,Manual,160000000
940821,141294,298398,5635,5743,suzuki,ertiga,gx,1.4,2017,Auto,135000000
938044,141277,295151,4503,4611,toyota,sienta,v,1.5,2020,Manual,195000000
925929,141273,294107,3761,3869,suzuki,apv,sgx luxury,1.5,2011,Manual,50000000
935189,141270,293429,5145,5253,honda,city,rs,1.5,2014,Auto,146000000
927495,141251,289573,4532,4640,honda,jazz,rs,1.5,2017,Auto,179500000
940819,141279,295529,4471,4579,toyota,agya,g,1,2014,Auto,70000000
945812,141289,297636,4577,4685,mitsubishi,pajero sport,exceed,2.5,2013,Auto,185000000
949613,141299,299523,4277,4385,daihatsu,xenia,r,1.3,2016,Manual,120000000
942503,141281,295711,1735,1784,mitsubishi,pajero sport,exceed,2.5,2014,Auto,270000000
942475,141290,297815,5454,5562,toyota,avanza,g,1.3,2016,Manual,115000000
905317,141294,298556,4556,4664,honda,brio,satya e,1.2,2017,Auto,100000000
931646,141268,293071,431,417,toyota,avanza,veloz,1.5,2014,Auto,100000000
943752,141285,296691,5239,5347,chevrolet,captiva,lt,2.4,2007,Auto,40000000
921487,141301,299788,4508,4616,toyota,calya,g,1.2,2018,Auto,85000000
938709,141287,297154,4548,4656,honda,cr-v,2wd,2,2013,Auto,98500000
946661,141289,297530,4992,5100,volkswagen,tiguan,tsi,1.4,2019,Auto,410000000
939266,141284,296343,4461,4569,kia,sedona,no variant,2.2,2019,Auto,345000000
937835,141279,295289,5551,5659,honda,jazz,i-dsi,1.5,2005,Auto,54000000
938759,141273,294252,1407,1456,mazda,biante,skyactiv,2,2016,Auto,170000000
945486,141290,297858,5489,5597,toyota,avanza,e,1.3,2018,Auto,100000000
924657,141264,292481,5628,5736,toyota,calya,e,1.2,2017,Manual,75000000
939720,141287,297156,1101,1149,toyota,kijang innova,reborn g,2,2017,Manual,235000000
945601,141292,298368,4310,417,toyota,kijang innova,g-n140,2,2016,Auto,189000000
936424,141275,294559,3855,3963,honda,city,rs,1.5,2012,Auto,125000000
905150,141265,292672,4276,4384,suzuki,swift,gx,1.4,2013,Manual,50000000
945975,141297,298957,1865,1914,suzuki,apv,gl arena,1.5,2017,Manual,70000000
943664,141285,296701,4608,4716,daihatsu,sigra,m,1,2017,Manual,80000000
935676,141279,295382,2459,2517,toyota,fortuner,g trd,2.5,2019,Auto,452500000
932752,141261,293486,4344,4452,nissan,march,no variant,1.2,2010,Auto,69500000
933919,141267,292996,3470,3568,honda,hr-v,mugen prestige,1.8,2017,Auto,210000000
942459,141282,295885,4251,4359,toyota,fortuner,g trd,2.5,2015,Auto,225000000
887540,141298,299106,4464,4572,toyota,rush,s trd sportivo,1.5,2020,Auto,200000000
947761,141299,299460,5109,5217,bmw,3,18i,2,2002,Auto,50000000
947604,141296,298650,5244,5352,volkswagen,tiguan,tsi,1.4,2017,Auto,90000000
931049,141256,290571,5029,5137,mitsubishi,xpander,ultimate,1.5,2018,Auto,195000000
923843,141281,295709,4794,4902,honda,brio,satya e,1.2,2019,Manual,119000000
926910,141247,288638,1717,1766,honda,mobilio,e,1.5,2015,Auto,110000000
927309,141249,293270,4963,5071,nissan,march,l,1.2,2013,Manual,78000000
935447,141268,293119,5222,5330,mazda,cx-30,gt,2,2019,Auto,290000000
927443,141247,288638,5153,5261,daihatsu,xenia,r,1.3,2017,Manual,105000000
808872,141263,292231,4209,4317,toyota,fortuner,vrz,2.4,2016,Auto,305000000
935297,141271,293707,4319,4427,toyota,alphard,g,2.4,2015,Auto,620000000
930781,141260,293406,2625,2698,daihatsu,gran max,d,1.3,2015,Manual,60000000
926884,141248,288884,3248,3340,toyota,calya,g,1.2,2018,Manual,50000000
934687,141265,292680,3590,3698,honda,innova,v,2,2005,Auto,50000000
930749,141260,291762,4351,4459,ford,ranger,base,2.5,2011,Manual,70000000
946311,141294,298519,4674,4782,honda,cr-v,2wd,2,2007,Auto,40000000
942379,141283,296314,5033,5141,suzuki,sx4,s-cross,1.5,2016,Auto,100000000
582871,141294,298458,4797,4905,honda,city,vtec,1.5,2012,Auto,95000000
923807,141253,289928,3248,3340,honda,cr-v,2wd,2.4,2010,Auto,130000000
928788,141253,289878,4919,5027,toyota,vios,g,1.5,2013,Auto,70000000
939767,141276,294814,2625,2698,daihatsu,sigra,m,1,2017,Manual,80000000
941747,141296,298792,2693,2767,suzuki,sx4,s-cross,1.5,2016,Auto,1500000
938471,141282,295914,5239,5347,toyota,alphard,g,2.5,2016,Auto,700000000
938525,141273,294342,3706,3814,honda,brio,rs,1.2,2020,Auto,149500000
934408,141264,292583,4394,4502,toyota,yaris,trd sportivo,1.5,2015,Manual,137000000
928719,141253,289952,1166,1215,toyota,kijang innova,v,2.4,2015,Auto,210000000
917804,141251,289700,4608,4716,nissan,juke,no variant,1.5,2012,Auto,103000000
940010,141277,295047,5388,5496,honda,mobilio,rs,1.5,2017,Auto,120000000
940027,141282,295982,4284,4392,honda,hr-v,a,1.5,2015,Auto,130000000
928726,141258,291049,5628,5736,nissan,grand livina,sv,1.5,2015,Manual,60000000
949687,141298,297330,3761,3869,toyota,avanza,g,1.3,2015,Manual,89000000
941840,141282,295982,4209,4317,mitsubishi,pajero sport,dakar 4x2,2.4,2016,Auto,380000000
945597,141288,297334,3346,3440,honda,brio,satya e,1.2,2017,Auto,129500000
932546,141269,293324,4697,4805,toyota,avanza,e,1.3,2015,Manual,88500000
937378,141274,294390,4276,4384,toyota,agya,g trd,1,2015,Manual,49500000
938608,141274,294529,4513,4621,toyota,kijang innova,g,2.4,2018,Auto,290000000
930246,141272,294109,4310,4418,toyota,kijang innova,v lux,2,2014,Auto,162000000
937708,141276,294798,5421,5529,toyota,harrier,240 g,2.4,2010,Auto,120000000
933903,141263,292363,5192,5300,toyota,corolla altis,g,1.8,2012,Auto,97500000
93027,141265,292694,1865,1914,honda,jazz,rs,1.5,2015,Auto,167000000
266913,141271,293825,5281,5389,honda,hr-v,prestige,1.8,2015,Auto,200000000
928607,141269,293270,1735,1784,mitsubishi,pajero sport,exceed,2.5,2014,Auto,260000000
933894,141267,292897,4276,4382,wuling,confero,s act lux,1.5,2019,Manual,70000000
927570,141247,288669,4487,4530,mazda,cx-3,touring,2,2020,Auto,435000000
949667,141297,298949,4385,4493,honda,brio,satya e,1.2,2017,Auto,100000000
929261,141276,294898,1735,1784,mitsubishi,xpander,exceed,1.5,2018,Auto,190000000
943525,141283,296332,4385,4493,suzuki,ertiga,gx,1.4,2014,Auto,109500000
931357,141259,291271,5374,5482,honda,hr-v,e,1.5,2017,Auto,210000000
941136,141286,296786,2625,2698,honda,cr-v,2wd,2.4,2011,Auto,120000000
943752,141299,299501,5628,5736,honda,jazz,rs,1.5,2017,Auto,153000000
942098,141281,295843,5378,5486,nissan,serena,highway star,2,2015,Auto,158000000
942681,141285,296614,1398,1447,toyota,yaris,s trd heykers,1.5,2021,Auto,240000000
948937,141296,298650,1101,1149,suzuki,carry,pick up,1.5,2021,Manual,65000000
950422,141300,299660,1101,1149,daihatsu,gran max,box,1.5,2021,Auto,99000000
946379,141256,290602,3855,3963,daihatsu,terios,tx adventure,1.5,2013,Manual,75000000
885290,141251,289603,1865,1914,toyota,avanza,g,1.3,2013,Manual,80000000
926589,141278,295206,1580,1629,mercedes-benz,e,280,3,2012,Auto,250000000
934429,141263,292327,5192,5300,mitsubishi,outlander sport,px,2,2014,Auto,135000000
947563,141294,298394,1580,1629,toyota,kijang innova,g,2.4,2018,Auto,310000000
923842,141261,291829,4251,4359,wuling,confero,s (ckd),1.5,2019,Manual,70000000
949096,141296,298717,4786,4894,nissan,march,no variant,1.2,2017,Auto,85000000
946281,141290,297764,5442,5550,honda,freed,e,1.5,2012,Auto,109500000
918191,141300,299672,1580,1629,toyota,innova,v diesel,2.5,2017,Auto,250000000
941134,141289,297505,4279,4387,toyota,rush,s trd sportivo,1.5,2020,Auto,210000000
944828,141290,297817,612,609,wuling,cortez,t lux,1.5,2020,Auto,150000000
942407,141281,295616,3055,3138,honda,mobilio,rs,1.5,2016,Auto,120000000
932597,141264,292579,3887,3995,toyota,yaris,j,1.5,2002,Manual,70000000
426608,141261,291980,3660,3768,toyota,kijang,lgx,1.8,2002,Manual,30000000
932537,141271,293755,5517,5630,toyota,avanza,veloz,1.3,2015,Manual,89000000
940010,141277,295009,5589,5697,toyota,rush,s trd sportivo,1.5,2017,Auto,120000000
944818,141285,296718,4150,4258,isuzu,panther,grand touring,2.5,2014,Manual,150000000
942459,141282,295885,3229,3321,toyota,fortuner,g trd,2.5,2015,Auto,225000000
931417,141296,298807,3590,3698,toyota,avanza,g,1.3,2014,Auto,95000000
917621,141248,288874,5000,5108,suzuki,ertiga,gl,1.4,2014,Auto,45000000
928146,141259,291350,4377,4485,toyota,calya,g,1.2,2016,Manual,89500000
926853,141247,288746,856,874,toyota,kijang innova,g-n140,2,2016,Manual,220000000
938855,141275,294645,190,176,bmw,3,20i e90 (ckd),2,2012,Auto,99000000
933105,141267,293005,5205,5313,nissan,teana,250 xv,2.5,2010,Auto,50000000
937189,141271,293774,4310,4918,chevrolet,captiva,lt,2.4,2011,Auto,50500000
942427,141282,295980,5239,5347,volkswagen,tiguan,tsi,1.4,2015,Auto,130000000
936743,141270,293224,4699,4807,chevrolet,trax,turbo premier,1.4,2018,Auto,170000000
929233,141251,289602,5489,5597,toyota,rush,s trd sportivo,1.5,2019,Manual,185000000
928368,141253,289841,2296,2349,toyota,agya,g trd,1.2,2018,Auto,99000000
930389,141269,293235,1735,1784,mitsubishi,pajero sport,dakar 4x2,2.4,2021,Auto,525000000
942161,141290,297926,4284,4392,toyota,kijang innova,v,2,2021,Manual,250000000
589658,141259,291498,5142,5250,toyota,avanza,g,1.3,2011,Manual,49500000
932546,141282,296017,5537,5645,toyota,avanza,g,1.3,2015,Manual,88500000
946303,141292,298244,4605,4713,toyota,avanza,g,1.3,2017,Auto,129500000
943045,141287,297145,5272,5380,toyota,calya,g,1.2,2017,Manual,95000000
938912,141276,294880,5148,5256,toyota,alphard,g-h30,2.5,2016,Auto,700000000
921894,141258,290793,5558,5662,mercedes-benz,c,180,1.8,1997,Manual,20000000
932828,141260,291688,2202,2255,kia,sedona,no variant,2.2,2011,Manual,75500000
940592,141282,295977,2294,2347,nissan,serena,highway star,2,2015,Auto,158000000
932273,141262,292053,5205,5313,toyota,kijang innova,v,2,2019,Auto,300000000
945519,141287,297051,5094,5102,toyota,yaris,s ltd,1.5,2011,Manual,60000000
927202,141249,289099,1580,1629,land rover,range rover evoque,no variant,2,2012,Auto,400000000
931594,141261,291834,5354,5462,toyota,kijang innova,g lux,2,2014,Manual,160000000
940592,141282,295977,5033,5141,mazda,biante,skyactiv,2,2015,Auto,158000000
926341,141259,291520,2294,2347,toyota,kijang innova,v,2,2014,Manual,129500000
934429,141263,292327,4900,5008,mitsubishi,outlander sport,px,2,2014,Auto,135000000
931733,141258,291036,3470,3568,toyota,calya,g,1.2,2018,Manual,92000000
938709,141287,297154,1101,1149,toyota,kijang innova,g,2,2013,Auto,98500000
937754,141272,293944,5281,5389,bmw,x3,xdrive20i (ckd),2,2012,Auto,145000000
942933,141287,297006,5525,5633,toyota,voxy,no variant,2,2018,Auto,300000000
945025,141287,297192,5259,5367,bmw,x3,xdrive20i xline,2,2017,Auto,400000000
933201,141260,291740,4605,4713,toyota,c-hr,hv dual tone,1.8,2019,Auto,370000000
939892,141281,295615,1068,1095,daihatsu,terios,ts extra,1.5,2015,Manual,92000000
932752,141261,291864,4997,5105,toyota,kijang innova,g,2.5,2015,Auto,256000000
942131,141281,295849,5006,5111,chevrolet,trailblazer,ltz,2.5,2012,Auto,110000000
944601,141286,296952,4513,4621,nissan,juke,rx red edition,1.5,2012,Auto,60000000
940754,141301,299760,2533,2604,nissan,livina,x-gear,1.5,2010,Auto,71000000
939193,141281,295768,4294,4402,toyota,hilux,double cabin g 4x4,2.5,2014,Manual,350000000
935270,141265,292813,3160,3252,mercedes-benz,c,200 cgi (ckd),1.8,2011,Auto,190000000
928368,141253,289841,3869,3977,toyota,fortuner,vrz,2.4,2018,Auto,400500000
937043,141279,295555,4270,4378,toyota,kijang innova,v lux,2,2013,Auto,118500000
931454,141261,292013,5192,5300,toyota,hilux,double cabin g 4x4,2.5,2011,Manual,110000000
925604,141251,289629,2625,2698,toyota,land cruiser,prado (4wd),2.7,2004,Auto,140000000
931861,141264,292475,857,875,toyota,kijang innova,reborn venturer diesel,2.4,2017,Auto,346500000
